DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
21/09/2019 09:30,4134,-,All Island
21/09/2019 09:45,4180,-,All Island
21/09/2019 10:00,4158,-,All Island
21/09/2019 10:15,4212,-,All Island
21/09/2019 10:30,4221,-,All Island
21/09/2019 10:45,4238,-,All Island
21/09/2019 11:00,4207,-,All Island
21/09/2019 11:15,4206,-,All Island
21/09/2019 11:30,4175,-,All Island
21/09/2019 11:45,4190,-,All Island
21/09/2019 12:00,4169,-,All Island
21/09/2019 12:15,4193,-,All Island
21/09/2019 12:30,4176,-,All Island
21/09/2019 12:45,4210,-,All Island
21/09/2019 13:00,4158,-,All Island
21/09/2019 13:15,4145,-,All Island
21/09/2019 13:30,4123,-,All Island
21/09/2019 13:45,4086,-,All Island
21/09/2019 14:00,4069,-,All Island
21/09/2019 14:15,4042,-,All Island
21/09/2019 14:30,4027,-,All Island
21/09/2019 14:45,4024,-,All Island
21/09/2019 15:00,4024,-,All Island
21/09/2019 15:15,4020,-,All Island
21/09/2019 15:30,4014,-,All Island
21/09/2019 15:45,4008,-,All Island
21/09/2019 16:00,4032,-,All Island
21/09/2019 16:15,4084,-,All Island
21/09/2019 16:30,4120,-,All Island
21/09/2019 16:45,4174,-,All Island
21/09/2019 17:00,4218,-,All Island
21/09/2019 17:15,4281,-,All Island
21/09/2019 17:30,4325,-,All Island
21/09/2019 17:45,4351,-,All Island
21/09/2019 18:00,4356,-,All Island
21/09/2019 18:15,4329,-,All Island
21/09/2019 18:30,4312,-,All Island
21/09/2019 18:45,4291,-,All Island
21/09/2019 19:00,4275,-,All Island
21/09/2019 19:15,4264,-,All Island
21/09/2019 19:30,4312,-,All Island
21/09/2019 19:45,4348,-,All Island
21/09/2019 20:00,4319,-,All Island
21/09/2019 20:15,4256,-,All Island
21/09/2019 20:30,4206,-,All Island
21/09/2019 20:45,4148,-,All Island
21/09/2019 21:00,4089,-,All Island
21/09/2019 21:15,3995,-,All Island
21/09/2019 21:30,3940,-,All Island
21/09/2019 21:45,3851,-,All Island
21/09/2019 22:00,3765,-,All Island
21/09/2019 22:15,3662,-,All Island
21/09/2019 22:30,3584,-,All Island
21/09/2019 22:45,3514,-,All Island
21/09/2019 23:00,3451,-,All Island
21/09/2019 23:15,3373,-,All Island
21/09/2019 23:30,3312,-,All Island
21/09/2019 23:45,3239,-,All Island
22/09/2019 00:00,3179,-,All Island
22/09/2019 00:15,3134,-,All Island
22/09/2019 00:30,3087,-,All Island
22/09/2019 00:45,3032,-,All Island
22/09/2019 01:00,2992,-,All Island
22/09/2019 01:15,2951,-,All Island
22/09/2019 01:30,2926,-,All Island
22/09/2019 01:45,2904,-,All Island
22/09/2019 02:00,2880,-,All Island
22/09/2019 02:15,2868,-,All Island
22/09/2019 02:30,2847,-,All Island
22/09/2019 02:45,2823,-,All Island
22/09/2019 03:00,2811,-,All Island
22/09/2019 03:15,2812,-,All Island
22/09/2019 03:30,2792,-,All Island
22/09/2019 03:45,2783,-,All Island
22/09/2019 04:00,2787,-,All Island
22/09/2019 04:15,2803,-,All Island
22/09/2019 04:30,2804,-,All Island
22/09/2019 04:45,2823,-,All Island
22/09/2019 05:00,2830,-,All Island
22/09/2019 05:15,2852,-,All Island
22/09/2019 05:30,2845,-,All Island
22/09/2019 05:45,2831,-,All Island
22/09/2019 06:00,2864,-,All Island
22/09/2019 06:15,2937,-,All Island
22/09/2019 06:30,2960,-,All Island
22/09/2019 06:45,3007,-,All Island
22/09/2019 07:00,3065,-,All Island
22/09/2019 07:15,3120,-,All Island
22/09/2019 07:30,3146,-,All Island
22/09/2019 07:45,3228,-,All Island
22/09/2019 08:00,3347,-,All Island
22/09/2019 08:15,3480,-,All Island
22/09/2019 08:30,3615,-,All Island
22/09/2019 08:45,3720,-,All Island
22/09/2019 09:00,3773,-,All Island
22/09/2019 09:15,3839,-,All Island
22/09/2019 09:30,3899,-,All Island
22/09/2019 09:45,4106,-,All Island
22/09/2019 10:00,4098,-,All Island
22/09/2019 10:15,4101,-,All Island
22/09/2019 10:30,4121,-,All Island
22/09/2019 10:45,4106,-,All Island
22/09/2019 11:00,4264,-,All Island
22/09/2019 11:15,4309,-,All Island
22/09/2019 11:30,4300,-,All Island
22/09/2019 11:45,4313,-,All Island
22/09/2019 12:00,4335,-,All Island
22/09/2019 12:15,4370,-,All Island
22/09/2019 12:30,4382,-,All Island
22/09/2019 12:45,4406,-,All Island
22/09/2019 13:00,4410,-,All Island
22/09/2019 13:15,4380,-,All Island
22/09/2019 13:30,4358,-,All Island
22/09/2019 13:45,4306,-,All Island
22/09/2019 14:00,4257,-,All Island
22/09/2019 14:15,4219,-,All Island
22/09/2019 14:30,4159,-,All Island
22/09/2019 14:45,4144,-,All Island
22/09/2019 15:00,4136,-,All Island
22/09/2019 15:15,4121,-,All Island
22/09/2019 15:30,4109,-,All Island
22/09/2019 15:45,4096,-,All Island
22/09/2019 16:00,4105,-,All Island
22/09/2019 16:15,4132,-,All Island
22/09/2019 16:30,4170,-,All Island
22/09/2019 16:45,4180,-,All Island
22/09/2019 17:00,4222,-,All Island
22/09/2019 17:15,4279,-,All Island
22/09/2019 17:30,4319,-,All Island
22/09/2019 17:45,4330,-,All Island
22/09/2019 18:00,4346,-,All Island
22/09/2019 18:15,4336,-,All Island
22/09/2019 18:30,4336,-,All Island
22/09/2019 18:45,4328,-,All Island
22/09/2019 19:00,4348,-,All Island
22/09/2019 19:15,4348,-,All Island
22/09/2019 19:30,4390,-,All Island
22/09/2019 19:45,4457,-,All Island
22/09/2019 20:00,4508,-,All Island
22/09/2019 20:15,4481,-,All Island
22/09/2019 20:30,4398,-,All Island
22/09/2019 20:45,4326,-,All Island
22/09/2019 21:00,4256,-,All Island
22/09/2019 21:15,4160,-,All Island
22/09/2019 21:30,4042,-,All Island
22/09/2019 21:45,3932,-,All Island
22/09/2019 22:00,3824,-,All Island
22/09/2019 22:15,3735,-,All Island
22/09/2019 22:30,3626,-,All Island
22/09/2019 22:45,3533,-,All Island
22/09/2019 23:00,3416,-,All Island
22/09/2019 23:15,3328,-,All Island
22/09/2019 23:30,3240,-,All Island
22/09/2019 23:45,3162,-,All Island
23/09/2019 00:00,3115,-,All Island
23/09/2019 00:15,3083,-,All Island
23/09/2019 00:30,3047,-,All Island
23/09/2019 00:45,2991,-,All Island
23/09/2019 01:00,2927,-,All Island
23/09/2019 01:15,2894,-,All Island
23/09/2019 01:30,2855,-,All Island
23/09/2019 01:45,2823,-,All Island
23/09/2019 02:00,2803,-,All Island
23/09/2019 02:15,2795,-,All Island
23/09/2019 02:30,2773,-,All Island
23/09/2019 02:45,2756,-,All Island
23/09/2019 03:00,2742,-,All Island
23/09/2019 03:15,2746,-,All Island
23/09/2019 03:30,2736,-,All Island
23/09/2019 03:45,2731,-,All Island
23/09/2019 04:00,2729,-,All Island
23/09/2019 04:15,2741,-,All Island
23/09/2019 04:30,2758,-,All Island
23/09/2019 04:45,2786,-,All Island
23/09/2019 05:00,2814,-,All Island
23/09/2019 05:15,2869,-,All Island
23/09/2019 05:30,2879,-,All Island
23/09/2019 05:45,2939,-,All Island
23/09/2019 06:00,3054,-,All Island
23/09/2019 06:15,3250,-,All Island
23/09/2019 06:30,3372,-,All Island
23/09/2019 06:45,3552,-,All Island
23/09/2019 07:00,3748,-,All Island
23/09/2019 07:15,4004,-,All Island
23/09/2019 07:30,4168,-,All Island
23/09/2019 07:45,4282,-,All Island
23/09/2019 08:00,4376,-,All Island
23/09/2019 08:15,4480,-,All Island
23/09/2019 08:30,4512,-,All Island
23/09/2019 08:45,4536,-,All Island
23/09/2019 09:00,4549,-,All Island
23/09/2019 09:15,4608,-,All Island
23/09/2019 09:30,4614,-,All Island
23/09/2019 09:45,4630,-,All Island
23/09/2019 10:00,4594,-,All Island
23/09/2019 10:15,4607,-,All Island
23/09/2019 10:30,4593,-,All Island
23/09/2019 10:45,4611,-,All Island
23/09/2019 11:00,4622,-,All Island
23/09/2019 11:15,4639,-,All Island
23/09/2019 11:30,4647,-,All Island
23/09/2019 11:45,4642,-,All Island
23/09/2019 12:00,4621,-,All Island
23/09/2019 12:15,4640,-,All Island
23/09/2019 12:30,4650,-,All Island
23/09/2019 12:45,4668,-,All Island
23/09/2019 13:00,4633,-,All Island
23/09/2019 13:15,4607,-,All Island
23/09/2019 13:30,4566,-,All Island
23/09/2019 13:45,4553,-,All Island
23/09/2019 14:00,4570,-,All Island
23/09/2019 14:15,4615,-,All Island
23/09/2019 14:30,4587,-,All Island
23/09/2019 14:45,4584,-,All Island
23/09/2019 15:00,4607,-,All Island
23/09/2019 15:15,4642,-,All Island
23/09/2019 15:30,4677,-,All Island
23/09/2019 15:45,4708,-,All Island
23/09/2019 16:00,4733,-,All Island
23/09/2019 16:15,4778,-,All Island
23/09/2019 16:30,4878,-,All Island
23/09/2019 16:45,4965,-,All Island
23/09/2019 17:00,4995,-,All Island
23/09/2019 17:15,5027,-,All Island
23/09/2019 17:30,5038,-,All Island
23/09/2019 17:45,5004,-,All Island
23/09/2019 18:00,4975,-,All Island
23/09/2019 18:15,4905,-,All Island
23/09/2019 18:30,4886,-,All Island
23/09/2019 18:45,4839,-,All Island
23/09/2019 19:00,4802,-,All Island
23/09/2019 19:15,4819,-,All Island
23/09/2019 19:30,4879,-,All Island
23/09/2019 19:45,4932,-,All Island
23/09/2019 20:00,4943,-,All Island
23/09/2019 20:15,4894,-,All Island
23/09/2019 20:30,4826,-,All Island
23/09/2019 20:45,4714,-,All Island
23/09/2019 21:00,4661,-,All Island
23/09/2019 21:15,4508,-,All Island
23/09/2019 21:30,4435,-,All Island
23/09/2019 21:45,4293,-,All Island
23/09/2019 22:00,4161,-,All Island
23/09/2019 22:15,4025,-,All Island
23/09/2019 22:30,3886,-,All Island
23/09/2019 22:45,3747,-,All Island
23/09/2019 23:00,3629,-,All Island
23/09/2019 23:15,3524,-,All Island
23/09/2019 23:30,3426,-,All Island
23/09/2019 23:45,3340,-,All Island
24/09/2019 00:00,3273,-,All Island
24/09/2019 00:15,3232,-,All Island
24/09/2019 00:30,3178,-,All Island
24/09/2019 00:45,3130,-,All Island
24/09/2019 01:00,3089,-,All Island
24/09/2019 01:15,3050,-,All Island
24/09/2019 01:30,3029,-,All Island
24/09/2019 01:45,2982,-,All Island
24/09/2019 02:00,2961,-,All Island
24/09/2019 02:15,2950,-,All Island
24/09/2019 02:30,2921,-,All Island
24/09/2019 02:45,2902,-,All Island
24/09/2019 03:00,2891,-,All Island
24/09/2019 03:15,2898,-,All Island
24/09/2019 03:30,2891,-,All Island
24/09/2019 03:45,2879,-,All Island
24/09/2019 04:00,2879,-,All Island
24/09/2019 04:15,2888,-,All Island
24/09/2019 04:30,2889,-,All Island
24/09/2019 04:45,2924,-,All Island
24/09/2019 05:00,2941,-,All Island
24/09/2019 05:15,2998,-,All Island
24/09/2019 05:30,3013,-,All Island
24/09/2019 05:45,3102,-,All Island
24/09/2019 06:00,3216,-,All Island
24/09/2019 06:15,3409,-,All Island
24/09/2019 06:30,3527,-,All Island
24/09/2019 06:45,3712,-,All Island
24/09/2019 07:00,3930,-,All Island
24/09/2019 07:15,4222,-,All Island
24/09/2019 07:30,4317,-,All Island
24/09/2019 07:45,4460,-,All Island
24/09/2019 08:00,4551,-,All Island
24/09/2019 08:15,4650,-,All Island
24/09/2019 08:30,4654,-,All Island
24/09/2019 08:45,4672,-,All Island
24/09/2019 09:00,4701,-,All Island
24/09/2019 09:15,4745,-,All Island
24/09/2019 09:30,4774,-,All Island
24/09/2019 09:45,4765,-,All Island
24/09/2019 10:00,4744,-,All Island
24/09/2019 10:15,4704,-,All Island
24/09/2019 10:30,4715,-,All Island
24/09/2019 10:45,4690,-,All Island
24/09/2019 11:00,4691,-,All Island
24/09/2019 11:15,4702,-,All Island
24/09/2019 11:30,4716,-,All Island
24/09/2019 11:45,4711,-,All Island
24/09/2019 12:00,4713,-,All Island
24/09/2019 12:15,4728,-,All Island
24/09/2019 12:30,4729,-,All Island
24/09/2019 12:45,4741,-,All Island
24/09/2019 13:00,4750,-,All Island
24/09/2019 13:15,4699,-,All Island
24/09/2019 13:30,4650,-,All Island
24/09/2019 13:45,4649,-,All Island
24/09/2019 14:00,4638,-,All Island
24/09/2019 14:15,4657,-,All Island
24/09/2019 14:30,4669,-,All Island
24/09/2019 14:45,4663,-,All Island
24/09/2019 15:00,4676,-,All Island
24/09/2019 15:15,4704,-,All Island
24/09/2019 15:30,4732,-,All Island
24/09/2019 15:45,4761,-,All Island
24/09/2019 16:00,4774,-,All Island
24/09/2019 16:15,4808,-,All Island
24/09/2019 16:30,4885,-,All Island
24/09/2019 16:45,4971,-,All Island
24/09/2019 17:00,5024,-,All Island
24/09/2019 17:15,5058,-,All Island
24/09/2019 17:30,5079,-,All Island
24/09/2019 17:45,5079,-,All Island
24/09/2019 18:00,5063,-,All Island
24/09/2019 18:15,5020,-,All Island
24/09/2019 18:30,4985,-,All Island
24/09/2019 18:45,4940,-,All Island
24/09/2019 19:00,4922,-,All Island
24/09/2019 19:15,4919,-,All Island
24/09/2019 19:30,4988,-,All Island
24/09/2019 19:45,5122,-,All Island
24/09/2019 20:00,5148,-,All Island
24/09/2019 20:15,5129,-,All Island
24/09/2019 20:30,5068,-,All Island
24/09/2019 20:45,4977,-,All Island
24/09/2019 21:00,4885,-,All Island
24/09/2019 21:15,4750,-,All Island
24/09/2019 21:30,4633,-,All Island
24/09/2019 21:45,4498,-,All Island
24/09/2019 22:00,4374,-,All Island
24/09/2019 22:15,4235,-,All Island
24/09/2019 22:30,4082,-,All Island
24/09/2019 22:45,3960,-,All Island
24/09/2019 23:00,3815,-,All Island
24/09/2019 23:15,3708,-,All Island
24/09/2019 23:30,3609,-,All Island
24/09/2019 23:45,3506,-,All Island
25/09/2019 00:00,3430,-,All Island
25/09/2019 00:15,3381,-,All Island
25/09/2019 00:30,3310,-,All Island
25/09/2019 00:45,3257,-,All Island
25/09/2019 01:00,3197,-,All Island
25/09/2019 01:15,3170,-,All Island
25/09/2019 01:30,3120,-,All Island
25/09/2019 01:45,3094,-,All Island
25/09/2019 02:00,3060,-,All Island
25/09/2019 02:15,3041,-,All Island
25/09/2019 02:30,2996,-,All Island
25/09/2019 02:45,3002,-,All Island
25/09/2019 03:00,2990,-,All Island
25/09/2019 03:15,2993,-,All Island
25/09/2019 03:30,2983,-,All Island
25/09/2019 03:45,2966,-,All Island
25/09/2019 04:00,2975,-,All Island
25/09/2019 04:15,2984,-,All Island
25/09/2019 04:30,2991,-,All Island
25/09/2019 04:45,3018,-,All Island
25/09/2019 05:00,3048,-,All Island
25/09/2019 05:15,3098,-,All Island
25/09/2019 05:30,3121,-,All Island
25/09/2019 05:45,3186,-,All Island
25/09/2019 06:00,3287,-,All Island
25/09/2019 06:15,3484,-,All Island
25/09/2019 06:30,3597,-,All Island
25/09/2019 06:45,3785,-,All Island
25/09/2019 07:00,3980,-,All Island
25/09/2019 07:15,4250,-,All Island
25/09/2019 07:30,4383,-,All Island
25/09/2019 07:45,4544,-,All Island
25/09/2019 08:00,4620,-,All Island
25/09/2019 08:15,4751,-,All Island
25/09/2019 08:30,4743,-,All Island
25/09/2019 08:45,4755,-,All Island
25/09/2019 09:00,4787,-,All Island
25/09/2019 09:15,4841,-,All Island
25/09/2019 09:30,4850,-,All Island
25/09/2019 09:45,4840,-,All Island
25/09/2019 10:00,4815,-,All Island
25/09/2019 10:15,4774,-,All Island
25/09/2019 10:30,4810,-,All Island
25/09/2019 10:45,4787,-,All Island
25/09/2019 11:00,4776,-,All Island
25/09/2019 11:15,4769,-,All Island
25/09/2019 11:30,4775,-,All Island
25/09/2019 11:45,4703,-,All Island
25/09/2019 12:00,4757,-,All Island
25/09/2019 12:15,4754,-,All Island
25/09/2019 12:30,4778,-,All Island
25/09/2019 12:45,4778,-,All Island
25/09/2019 13:00,4787,-,All Island
25/09/2019 13:15,4750,-,All Island
25/09/2019 13:30,4687,-,All Island
25/09/2019 13:45,4698,-,All Island
25/09/2019 14:00,4703,-,All Island
25/09/2019 14:15,4719,-,All Island
25/09/2019 14:30,4713,-,All Island
25/09/2019 14:45,4692,-,All Island
25/09/2019 15:00,4695,-,All Island
25/09/2019 15:15,4723,-,All Island
25/09/2019 15:30,4722,-,All Island
25/09/2019 15:45,4755,-,All Island
25/09/2019 16:00,4769,-,All Island
25/09/2019 16:15,4812,-,All Island
25/09/2019 16:30,4890,-,All Island
25/09/2019 16:45,4941,-,All Island
25/09/2019 17:00,4973,-,All Island
25/09/2019 17:15,5042,-,All Island
25/09/2019 17:30,5061,-,All Island
25/09/2019 17:45,5060,-,All Island
25/09/2019 18:00,5035,-,All Island
25/09/2019 18:15,4986,-,All Island
25/09/2019 18:30,4977,-,All Island
25/09/2019 18:45,4945,-,All Island
25/09/2019 19:00,4957,-,All Island
25/09/2019 19:15,5008,-,All Island
25/09/2019 19:30,5076,-,All Island
25/09/2019 19:45,5124,-,All Island
25/09/2019 20:00,5055,-,All Island
25/09/2019 20:15,4997,-,All Island
25/09/2019 20:30,4912,-,All Island
25/09/2019 20:45,4825,-,All Island
25/09/2019 21:00,4733,-,All Island
25/09/2019 21:15,4609,-,All Island
25/09/2019 21:30,4470,-,All Island
25/09/2019 21:45,4345,-,All Island
25/09/2019 22:00,4251,-,All Island
25/09/2019 22:15,4123,-,All Island
25/09/2019 22:30,4000,-,All Island
25/09/2019 22:45,3849,-,All Island
25/09/2019 23:00,3740,-,All Island
25/09/2019 23:15,3648,-,All Island
25/09/2019 23:30,3529,-,All Island
25/09/2019 23:45,3467,-,All Island
26/09/2019 00:00,3385,-,All Island
26/09/2019 00:15,3319,-,All Island
26/09/2019 00:30,3263,-,All Island
26/09/2019 00:45,3203,-,All Island
26/09/2019 01:00,3120,-,All Island
26/09/2019 01:15,3105,-,All Island
26/09/2019 01:30,3091,-,All Island
26/09/2019 01:45,3030,-,All Island
26/09/2019 02:00,2990,-,All Island
26/09/2019 02:15,2959,-,All Island
26/09/2019 02:30,2962,-,All Island
26/09/2019 02:45,2958,-,All Island
26/09/2019 03:00,2917,-,All Island
26/09/2019 03:15,2945,-,All Island
26/09/2019 03:30,2936,-,All Island
26/09/2019 03:45,2948,-,All Island
26/09/2019 04:00,2922,-,All Island
26/09/2019 04:15,2936,-,All Island
26/09/2019 04:30,2923,-,All Island
26/09/2019 04:45,2945,-,All Island
26/09/2019 05:00,2953,-,All Island
26/09/2019 05:15,3020,-,All Island
26/09/2019 05:30,3041,-,All Island
26/09/2019 05:45,3111,-,All Island
26/09/2019 06:00,3218,-,All Island
26/09/2019 06:15,3393,-,All Island
26/09/2019 06:30,3530,-,All Island
26/09/2019 06:45,3689,-,All Island
26/09/2019 07:00,3903,-,All Island
26/09/2019 07:15,4155,-,All Island
26/09/2019 07:30,4292,-,All Island
26/09/2019 07:45,4429,-,All Island
26/09/2019 08:00,4532,-,All Island
26/09/2019 08:15,4615,-,All Island
26/09/2019 08:30,4604,-,All Island
26/09/2019 08:45,4612,-,All Island
26/09/2019 09:00,4628,-,All Island
26/09/2019 09:15,4664,-,All Island
26/09/2019 09:30,4681,-,All Island
26/09/2019 09:45,4683,-,All Island
26/09/2019 10:00,4674,-,All Island
26/09/2019 10:15,4671,-,All Island
26/09/2019 10:30,4676,-,All Island
26/09/2019 10:45,4662,-,All Island
26/09/2019 11:00,4661,-,All Island
26/09/2019 11:15,4660,-,All Island
26/09/2019 11:30,4673,-,All Island
26/09/2019 11:45,4672,-,All Island
26/09/2019 12:00,4648,-,All Island
26/09/2019 12:15,4679,-,All Island
26/09/2019 12:30,4714,-,All Island
26/09/2019 12:45,4671,-,All Island
26/09/2019 13:00,4676,-,All Island
26/09/2019 13:15,4638,-,All Island
26/09/2019 13:30,4572,-,All Island
26/09/2019 13:45,4566,-,All Island
26/09/2019 14:00,4557,-,All Island
26/09/2019 14:15,4590,-,All Island
26/09/2019 14:30,4489,-,All Island
26/09/2019 14:45,4580,-,All Island
26/09/2019 15:00,4609,-,All Island
26/09/2019 15:15,4647,-,All Island
26/09/2019 15:30,4661,-,All Island
26/09/2019 15:45,4662,-,All Island
26/09/2019 16:00,4691,-,All Island
26/09/2019 16:15,4768,-,All Island
26/09/2019 16:30,4816,-,All Island
26/09/2019 16:45,4860,-,All Island
26/09/2019 17:00,4907,-,All Island
26/09/2019 17:15,4954,-,All Island
26/09/2019 17:30,4984,-,All Island
26/09/2019 17:45,4992,-,All Island
26/09/2019 18:00,4980,-,All Island
26/09/2019 18:15,4942,-,All Island
26/09/2019 18:30,4895,-,All Island
26/09/2019 18:45,4838,-,All Island
26/09/2019 19:00,4839,-,All Island
26/09/2019 19:15,4836,-,All Island
26/09/2019 19:30,4943,-,All Island
26/09/2019 19:45,4999,-,All Island
26/09/2019 20:00,4998,-,All Island
26/09/2019 20:15,4939,-,All Island
26/09/2019 20:30,4871,-,All Island
26/09/2019 20:45,4838,-,All Island
26/09/2019 21:00,4759,-,All Island
26/09/2019 21:15,4632,-,All Island
26/09/2019 21:30,4527,-,All Island
26/09/2019 21:45,4399,-,All Island
26/09/2019 22:00,4299,-,All Island
26/09/2019 22:15,4160,-,All Island
26/09/2019 22:30,4033,-,All Island
26/09/2019 22:45,3902,-,All Island
26/09/2019 23:00,3765,-,All Island
26/09/2019 23:15,3641,-,All Island
26/09/2019 23:30,3533,-,All Island
26/09/2019 23:45,3439,-,All Island
27/09/2019 00:00,3352,-,All Island
27/09/2019 00:15,3286,-,All Island
27/09/2019 00:30,3229,-,All Island
27/09/2019 00:45,3189,-,All Island
27/09/2019 01:00,3160,-,All Island
27/09/2019 01:15,3134,-,All Island
27/09/2019 01:30,3070,-,All Island
27/09/2019 01:45,3051,-,All Island
27/09/2019 02:00,3036,-,All Island
27/09/2019 02:15,3037,-,All Island
27/09/2019 02:30,3009,-,All Island
27/09/2019 02:45,3001,-,All Island
27/09/2019 03:00,3002,-,All Island
27/09/2019 03:15,2964,-,All Island
27/09/2019 03:30,2981,-,All Island
27/09/2019 03:45,2961,-,All Island
27/09/2019 04:00,2960,-,All Island
27/09/2019 04:15,2973,-,All Island
27/09/2019 04:30,2997,-,All Island
27/09/2019 04:45,3006,-,All Island
27/09/2019 05:00,3040,-,All Island
27/09/2019 05:15,3114,-,All Island
27/09/2019 05:30,3153,-,All Island
27/09/2019 05:45,3211,-,All Island
27/09/2019 06:00,3334,-,All Island
27/09/2019 06:15,3527,-,All Island
27/09/2019 06:30,3627,-,All Island
27/09/2019 06:45,3777,-,All Island
27/09/2019 07:00,4016,-,All Island
27/09/2019 07:15,4287,-,All Island
27/09/2019 07:30,4416,-,All Island
27/09/2019 07:45,4527,-,All Island
27/09/2019 08:00,4634,-,All Island
27/09/2019 08:15,4738,-,All Island
27/09/2019 08:30,4727,-,All Island
27/09/2019 08:45,4744,-,All Island
27/09/2019 09:00,4792,-,All Island
27/09/2019 09:15,4818,-,All Island
27/09/2019 09:30,4838,-,All Island
27/09/2019 09:45,4840,-,All Island
27/09/2019 10:00,4819,-,All Island
27/09/2019 10:15,4797,-,All Island
27/09/2019 10:30,4789,-,All Island
27/09/2019 10:45,4746,-,All Island
27/09/2019 11:00,4726,-,All Island
27/09/2019 11:15,4718,-,All Island
27/09/2019 11:30,4691,-,All Island
27/09/2019 11:45,4672,-,All Island
27/09/2019 12:00,4642,-,All Island
27/09/2019 12:15,4683,-,All Island
27/09/2019 12:30,4679,-,All Island
